Keuwl Accelerometer Data File
2023-07-29 16:03:40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
149.8929749,0.780060,-1.834099,8.973084,9.191772,12.523173,293.040527
149.9119873,0.853041,-1.774876,9.297313,9.503572,11.958859,295.669891
149.9309998,0.943370,-1.754537,9.588040,9.792796,11.737137,298.265808
149.9500122,1.085145,-1.667797,9.611969,9.815755,11.695462,303.049866
149.9690247,1.149751,-1.574477,9.489336,9.687538,11.609890,306.138519
149.9880371,1.107877,-1.566701,9.305687,9.501461,11.651138,305.265656
150.0070496,0.867996,-1.677967,9.126225,9.319710,11.695361,297.352112
150.0260773,0.696311,-1.733002,9.157332,9.345848,11.527485,291.890015
150.0450897,0.589831,-1.706681,9.377472,9.549746,10.899484,289.065216
150.0641022,0.451645,-1.696511,9.533604,9.693902,10.434054,284.907532
150.0831146,0.369691,-1.725823,9.595817,9.756783,10.422017,282.090698
150.1021271,0.369093,-1.795215,9.613763,9.786902,10.793334,281.618011
150.1211548,0.397807,-1.881357,9.550952,9.742609,11.383527,281.939148
150.1401520,0.477966,-1.898107,9.384650,9.586601,11.781308,284.133911
150.1591797,0.500698,-1.864009,9.337991,9.535371,11.678114,285.035522
150.1781769,0.442074,-1.786840,9.425328,9.603387,11.050452,283.896240
150.1972046,0.386441,-1.742573,9.584451,9.749235,10.549302,282.503815
150.2162018,0.385843,-1.660619,9.693923,9.842696,9.974507,283.080505
150.2352295,0.411565,-1.532603,9.756136,9.884354,9.238631,285.031586
150.2542419,0.437887,-1.423729,9.759128,9.872149,8.678128,287.095947
150.2732544,0.482154,-1.436890,9.590433,9.709456,8.980498,288.549377
150.2922668,0.583849,-1.499103,9.219545,9.358857,9.898291,291.279175
150.3112793,0.658026,-1.557129,8.979067,9.136809,10.662064,292.908386
150.3302917,0.725025,-1.672583,8.927621,9.111839,11.540791,293.435577
150.3493195,0.756132,-1.769492,8.994022,9.197569,12.076396,293.137787
150.3683319,0.777667,-1.852045,9.245269,9.460963,12.257955,292.777374
150.3873444,0.768096,-1.853839,9.597611,9.805143,11.809242,292.505554
150.4063568,0.753739,-1.792822,9.652048,9.846033,11.392175,292.802887
150.4253693,0.777667,-1.713859,9.554541,9.738138,11.143412,294.406281
150.4443817,0.733400,-1.683949,9.507881,9.683664,10.933657,293.534271
150.4633942,0.711267,-1.677369,9.408579,9.583362,10.959482,292.978760
150.4824219,0.659223,-1.628914,9.260822,9.426068,10.744205,292.033203
150.5014191,0.608973,-1.621736,9.291330,9.451439,10.561141,290.581512
150.5204468,0.560519,-1.642673,9.337392,9.497339,10.530203,288.840851
150.5394440,0.519243,-1.684547,9.398409,9.562291,10.622934,287.131317
150.5584717,0.498305,-1.712663,9.536594,9.701966,10.593940,286.222534
150.5774689,0.432503,-1.680958,9.602996,9.758596,10.245380,284.428955
150.5964966,0.439681,-1.627119,9.600004,9.746841,9.957971,285.121368
150.6155090,0.479163,-1.589432,9.570692,9.713600,9.840330,286.776367
150.6345215,0.564706,-1.561317,9.423533,9.568677,9.992197,289.884338
150.6535492,0.649053,-1.563111,9.384650,9.536050,10.223314,292.549774
150.6725464,0.753141,-1.605584,9.681958,9.843040,10.379852,295.130157
150.6915741,0.876970,-1.680360,10.072587,10.249375,10.657170,297.559784
150.7105865,1.019342,-1.704886,10.286146,10.476187,10.929947,300.874969
150.7295990,1.058824,-1.651646,10.298709,10.483914,10.785600,302.662811
150.7486115,1.045663,-1.682154,10.078569,10.271349,11.118238,301.865967
150.7676239,0.932004,-1.820938,9.683155,9.896865,11.928495,297.104584
150.7866364,0.832104,-1.895115,9.479167,9.702497,12.317039,293.705231
150.8056488,0.742971,-1.928615,9.626924,9.846279,12.116730,291.068481
150.8246613,0.541974,-1.943570,9.990633,10.192348,11.417942,285.581390
150.8436890,0.412164,-1.909472,10.506286,10.686347,10.532819,282.180542
150.8626862,0.300897,-1.800599,10.888539,11.040516,9.517666,279.487000
150.8817139,0.265603,-1.694118,10.812568,10.947703,9.011751,278.910278
150.9007111,0.273978,-1.626521,10.475778,10.604836,8.947906,279.561401
150.9197388,0.294317,-1.600798,10.169497,10.298924,9.093081,280.417847
150.9387360,0.333201,-1.587638,10.109077,10.238411,9.116649,281.852753
150.9577637,0.401994,-1.592423,10.234700,10.365640,9.116606,284.167847
150.9767914,0.512064,-1.648057,10.430314,10.572122,9.394923,287.260437
150.9957886,0.653839,-1.677369,10.533804,10.686539,9.698541,291.295837
151.0148163,0.850050,-1.668994,10.342976,10.511197,10.264391,296.990601
151.0338135,0.952343,-1.716850,9.997213,10.188169,11.110584,299.017303
151.0528412,0.978066,-1.834697,9.683155,9.903849,12.118258,298.061829
151.0718536,0.934995,-1.939981,9.610174,9.848512,12.630731,295.732269
151.0908661,0.862014,-1.861018,9.781859,9.994560,11.841688,294.853333
151.1098785,0.689731,-1.774876,10.100104,10.278036,10.676728,291.236511
151.1288910,0.573081,-1.695315,10.238290,10.393512,9.914588,288.677216
151.1479034,0.527617,-1.658824,10.036695,10.186526,9.839211,287.644165
151.1669159,0.486341,-1.686940,9.689735,9.847501,10.269794,286.082153
151.1859283,0.428315,-1.704288,9.450453,9.612446,10.533697,284.107208
151.2049561,0.334995,-1.759323,9.519845,9.686841,10.654308,280.780731
151.2239532,0.225524,-1.822134,9.823135,9.993249,10.586971,277.055542
151.2429810,0.110070,-1.853241,10.075578,10.245189,10.440125,273.398987
151.2619781,0.054437,-1.807179,10.188639,10.347813,10.062531,271.725372
151.2810059,0.149551,-1.697708,10.058828,10.202187,9.616399,275.034210
151.3000336,0.270987,-1.595415,9.699904,9.833968,9.471601,279.639893
151.3190308,0.306879,-1.549353,9.406784,9.538462,9.531370,281.203552
151.3380585,0.374477,-1.541576,9.292527,9.426970,9.688075,283.653717
151.3570557,0.440279,-1.554138,9.389436,9.527366,9.761264,285.817139
151.3760834,0.517448,-1.575674,9.701101,9.841843,9.701277,288.180084
151.3950806,0.547358,-1.655833,9.951151,10.102811,9.940241,288.291992
151.4141083,0.571286,-1.722832,9.949955,10.114155,10.338279,288.345367
151.4331207,0.629911,-1.765305,9.790833,9.968626,10.837414,289.637848
151.4521332,0.643071,-1.774876,9.588638,9.772702,11.137773,289.916412
151.4711456,0.604786,-1.835893,9.522836,9.717030,11.473992,288.233093
151.4901581,0.553340,-1.854438,9.586843,9.780220,11.412576,286.614410
151.5091705,0.471984,-1.859223,9.764511,9.951138,11.113987,284.244263
151.5281830,0.404985,-1.853241,9.935597,10.115068,10.809225,282.326965
151.5471954,0.308674,-1.805983,10.002597,10.169012,10.379795,279.699127
151.5662231,0.260818,-1.764109,9.946365,10.104963,10.164557,278.410065
151.5852356,0.231506,-1.712065,9.825528,9.976259,9.972496,277.700836
151.6042480,0.186640,-1.679163,9.745368,9.890734,9.835293,276.342438
151.6232605,0.183051,-1.624128,9.762118,9.897993,9.504542,276.430511
151.6422729,0.184846,-1.590629,9.811171,9.940993,9.269828,276.628571
151.6613007,0.200399,-1.579861,9.778868,9.907692,9.249580,277.229126
151.6802979,0.223729,-1.688136,9.638289,9.787567,10.019616,277.549408
151.6993256,0.298505,-1.749752,9.524631,9.688619,10.556686,279.681366
151.7183228,0.400798,-1.798804,9.565309,9.741225,10.905371,282.561096
151.7373505,0.455833,-1.823331,9.741779,9.921420,10.919694,284.036255
151.7563477,0.462413,-1.802992,9.908080,10.081402,10.639668,284.384583
151.7753754,0.441476,-1.712663,9.866804,10.024068,10.162467,284.454559
151.7943878,0.452842,-1.656431,9.643075,9.794781,10.097263,285.290131
151.8134003,0.452243,-1.621137,9.416355,9.565582,10.133800,285.587341
151.8324127,0.486341,-1.663012,9.384052,9.542671,10.461249,286.301361
151.8514252,0.457627,-1.620539,9.605987,9.752463,9.942832,285.769257
151.8704376,0.394816,-1.589432,9.921839,10.056096,9.372952,283.949951
151.8894501,0.350549,-1.576272,10.162916,10.290402,9.028219,282.538025
151.9084778,0.363709,-1.640280,10.146765,10.284923,9.401824,282.502258
151.9274902,0.385244,-1.724029,9.897911,10.054319,10.119427,282.596161
151.9465027,0.381655,-1.762912,9.549157,9.718020,10.696636,282.215515
151.9655151,0.346959,-1.777269,9.369696,9.543075,10.938337,281.046387
151.9845276,0.321236,-1.792822,9.401401,9.576207,10.964349,280.158417
152.0035400,0.276371,-1.813760,9.553345,9.727923,10.871128,278.663788
152.0225677,0.261416,-1.838286,9.765707,9.940658,10.765324,278.093567
152.0415649,0.237488,-1.810170,9.914660,10.081349,10.433545,277.474304
152.0605927,0.180658,-1.739582,9.913465,10.066557,10.005198,275.928986
152.0795898,0.139980,-1.658824,9.806385,9.946682,9.634618,274.823486
152.0986176,0.120838,-1.613959,9.586843,9.722502,9.582485,274.281769
152.1176147,0.123230,-1.593022,9.442079,9.576312,9.604555,274.423370
152.1366425,0.140578,-1.567897,9.464211,9.594235,9.443564,275.123474
152.1556549,0.166301,-1.515853,9.676575,9.795998,8.955698,276.260773
152.1746674,0.237488,-1.602593,9.973883,10.104605,9.226179,278.429291
152.1936951,0.373879,-1.656431,10.018748,10.161637,9.619792,282.719269
152.2126923,0.534198,-1.643869,9.832706,9.983476,9.970129,288.002289
152.2317200,0.650250,-1.648655,9.610174,9.772223,10.448771,291.524872
152.2507172,0.721436,-1.713859,9.345767,9.528964,11.253107,292.828278
152.2697449,0.665803,-1.744368,9.212965,9.400257,11.456486,290.891205
152.2887573,0.536590,-1.785046,9.403194,9.586156,11.212134,286.730957
152.3077698,0.409173,-1.808974,9.716056,9.891489,10.807039,282.745300
152.3267822,0.340977,-1.786242,10.027721,10.191277,10.278697,280.807220
152.3457947,0.255434,-1.701895,10.255638,10.399029,9.525821,278.535675
152.3648071,0.195613,-1.664208,10.233504,10.369786,9.299272,276.703857
152.3838348,0.157328,-1.658824,9.970294,10.108571,9.487776,275.417908
152.4028320,0.071186,-1.689333,9.657433,9.804332,9.930759,272.412933
152.4218597,-0.008375,-1.719841,9.565309,9.718696,10.192965,269.721008
152.4408569,-0.049651,-1.788635,9.714262,9.877681,10.436657,268.409912
152.4598846,-0.066401,-1.826920,9.977472,10.143570,10.382884,267.918457
152.4788818,-0.109472,-1.805983,10.143773,10.303868,10.113243,266.531189
152.4979095,-0.142971,-1.744966,10.167104,10.316751,9.770706,265.316010
152.5169373,-0.101695,-1.651646,10.074980,10.209970,9.327316,266.476624
152.5359344,-0.044865,-1.545763,9.927821,10.047539,8.853570,268.337463
152.5549622,0.034098,-1.512264,9.955338,10.069601,8.639633,271.291656
152.5739594,0.163310,-1.562513,9.956535,10.079718,8.966660,275.966766
152.5929871,0.231506,-1.622334,10.007980,10.141264,9.299440,278.121216
152.6119843,0.291924,-1.670788,10.079765,10.221469,9.551560,279.910828
152.6310120,0.326022,-1.728814,10.140184,10.291668,9.842648,280.679504
152.6500244,0.334397,-1.815554,10.114461,10.281555,10.343777,280.436035
152.6690369,0.292523,-1.881357,10.030712,10.209812,10.747647,278.837860
152.6880493,0.211167,-1.886741,9.903893,10.084219,10.851645,276.386047
152.7070618,0.123230,-1.846063,9.798011,9.971166,10.693323,273.819000
152.7260742,0.053839,-1.817947,9.759128,9.927155,10.556724,271.696320
152.7451019,-0.011366,-1.811367,9.829117,9.994635,10.441858,269.640472
152.7640991,-0.096311,-1.816751,10.030712,10.194364,10.280170,266.965424
152.7831268,-0.136391,-1.774876,10.398609,10.549875,9.714158,265.605713
152.8021240,-0.157328,-1.705484,10.741381,10.877071,9.059612,264.729462
152.8211517,-0.193220,-1.599602,10.845469,10.964499,8.450198,263.112457
152.8401642,-0.181855,-1.487139,10.709078,10.813372,7.964076,263.028198
152.8591766,-0.105882,-1.470988,10.241879,10.347517,8.194051,265.882935
152.8782043,0.057428,-1.514058,9.606585,9.725335,8.962847,272.172180
152.8972015,0.171685,-1.564308,9.151948,9.286263,9.756711,276.263214
152.9162292,0.206979,-1.646860,8.986844,9.138838,10.464258,277.163422
152.9352264,0.214158,-1.808974,9.113664,9.293929,11.303136,276.751617
152.9542542,0.235693,-1.915455,9.557532,9.750433,11.415923,277.014862
152.9732513,0.261416,-1.940579,9.972687,10.163103,11.108546,277.672150
152.9922791,0.258425,-1.833500,10.160523,10.327863,10.328074,278.022766
153.0112915,0.166899,-1.703690,10.193424,10.336165,9.533082,275.595032
153.0303040,0.074776,-1.677967,9.958928,10.099575,9.573188,272.551605
153.0493164,-0.006580,-1.633101,9.590433,9.728488,9.663977,269.769135
153.0683289,-0.147757,-1.554736,9.509077,9.636472,9.326832,264.571106
153.0873413,-0.294317,-1.624727,9.545568,9.687323,9.813778,259.732300
153.1063690,-0.376870,-1.727020,9.662816,9.823169,10.366746,257.689911
153.1253662,-0.388834,-1.766501,9.845269,10.010048,10.410400,257.586304
153.1443939,-0.396610,-1.807778,9.890134,10.061814,10.599344,257.625854
153.1634064,-0.418146,-1.836491,9.725029,9.905743,10.961044,257.173157
153.1824188,-0.448654,-1.757528,9.630513,9.799847,10.666621,255.679611
153.2014313,-0.397209,-1.658226,9.570094,9.720812,10.102561,256.529297
153.2204437,-0.345763,-1.582852,9.449855,9.587738,9.728760,257.677704
153.2394714,-0.321835,-1.559522,9.383454,9.517611,9.631433,258.339691
153.2584686,-0.333201,-1.548754,9.387642,9.520372,9.578587,257.858398
153.2774963,-0.279960,-1.585245,9.534202,9.669146,9.583552,259.984619
153.2964935,-0.154935,-1.657628,9.809377,9.949654,9.632475,264.660187
153.3155212,-0.022732,-1.681556,10.003195,10.143572,9.543160,269.225494
153.3345184,0.053839,-1.671387,10.031909,10.170331,9.463816,271.844971
153.3535461,0.150150,-1.689931,9.916455,10.060541,9.708611,275.077362
153.3725586,0.240479,-1.761716,9.751948,9.912717,10.333101,277.772980
153.3915710,0.248255,-1.878964,9.662816,9.846935,11.097250,277.526520
153.4105835,0.220140,-1.931008,9.682557,9.875686,11.349790,276.503784
153.4295959,0.091525,-1.896910,9.757333,9.940432,11.014047,272.762360
153.4486084,-0.034696,-1.809572,9.850653,10.015544,10.411099,268.901581
153.4676361,-0.197408,-1.754537,9.943375,10.098914,10.068843,263.580475
153.4866486,-0.299701,-1.778465,9.904491,10.067359,10.320108,260.434570
153.5056610,-0.387637,-1.757528,9.899706,10.061975,10.303835,257.562073
153.5246735,-0.455833,-1.663610,9.983455,10.131374,9.802711,254.676910
153.5436859,-0.430110,-1.540978,10.051650,10.178177,9.043679,254.404785
153.5626984,-0.378066,-1.520041,9.991829,10.113857,8.909378,256.032745
153.5817108,-0.367896,-1.575674,9.875179,10.006861,9.305250,256.857727
153.6007385,-0.364905,-1.701297,9.666406,9.821760,10.204209,257.894226
153.6197357,-0.330808,-1.762912,9.433105,9.602123,10.766129,259.372131
153.6387634,-0.266202,-1.791028,9.351151,9.524844,10.958799,261.545990
153.6577606,-0.253041,-1.834099,9.437891,9.617782,11.098989,262.144775
153.6767883,-0.259621,-1.847259,9.583853,9.763708,11.014403,261.999817
153.6957855,-0.245863,-1.797010,9.745368,9.912714,10.542939,262.209290
153.7148132,-0.206381,-1.683949,9.863813,10.008651,9.759230,263.012817
153.7338257,-0.119641,-1.569692,9.863813,9.988647,9.067807,265.641357
153.7528381,0.014357,-1.495514,9.762118,9.876018,8.710142,270.550018
153.7718506,0.096909,-1.435095,9.672387,9.778750,8.458351,273.863220
153.7908630,0.117847,-1.450649,9.665209,9.774177,8.563482,274.644348
153.8098907,0.109472,-1.515853,9.793225,9.910452,8.821316,274.130615
153.8289032,0.123230,-1.582852,10.017552,10.142582,9.005688,274.451691
153.8479156,0.171087,-1.616950,10.101899,10.231918,9.143744,276.039886
153.8669281,0.222533,-1.659423,10.004990,10.144113,9.500094,277.637939
153.8859406,0.208774,-1.737787,9.809975,9.964893,10.116199,276.850555
153.9049530,0.203988,-1.799403,9.576077,9.745804,10.708699,276.467682
153.9239655,0.125025,-1.773680,9.479765,9.645077,10.623286,274.032043
153.9429779,0.072981,-1.749153,9.688539,9.845438,10.242577,272.389191
153.9620056,0.020937,-1.700699,10.025927,10.169170,9.628167,270.705322
153.9810028,-0.037089,-1.661217,10.356136,10.488592,9.115334,268.721008
154.0000305,-0.144168,-1.622932,10.414761,10.541439,8.891499,264.923645
154.0190277,-0.259023,-1.569093,10.086346,10.210951,8.960151,260.626251
154.0380554,-0.309871,-1.501496,9.753743,9.873501,8.932920,258.339325
154.0570526,-0.275175,-1.488336,9.577272,9.696134,8.980541,259.525024
154.0760803,-0.218943,-1.576870,9.739387,9.868643,9.283449,262.095215
154.0951080,-0.210568,-1.670190,10.161121,10.299624,9.406861,262.814362
154.1141052,-0.193220,-1.746162,10.570294,10.715295,9.436506,263.685669
154.1331329,-0.099900,-1.786242,10.620543,10.770171,9.561723,266.798920
154.1521301,-0.033500,-1.734796,10.443475,10.586634,9.433193,268.893738
154.1711578,-0.016152,-1.710868,10.211370,10.353715,9.511716,269.459106
154.1901703,0.020339,-1.709672,10.107881,10.251471,9.600972,270.681580
154.2091827,0.068195,-1.681556,10.226326,10.363881,9.345357,272.322357
154.2281952,0.124427,-1.608575,10.354342,10.479283,8.856410,274.423157
154.2472076,0.184247,-1.571486,10.269397,10.390574,8.758921,276.687073
154.2662201,0.206381,-1.529014,10.095917,10.213129,8.688828,277.687134
154.2852325,0.243470,-1.547558,10.007382,10.129261,8.897109,278.940765
154.3042450,0.256630,-1.597807,9.974482,10.104906,9.215502,279.124573
154.3232727,0.151346,-1.632503,10.092328,10.224630,9.227138,275.296631
154.3422699,0.089133,-1.668396,10.218549,10.354238,9.285947,273.058075
154.3612976,0.072383,-1.649253,10.222138,10.354583,9.173868,272.513000
154.3802948,0.100499,-1.632503,10.168300,10.299004,9.137855,273.522736
154.3993225,0.140578,-1.664806,10.185050,10.321172,9.315700,274.826691
154.4183502,0.209970,-1.643271,10.193424,10.327165,9.230992,277.281555
154.4373474,0.243470,-1.629512,10.231709,10.363516,9.147741,278.497864
154.4563751,0.244666,-1.601397,10.383654,10.509262,8.867361,278.686646
154.4753723,0.232702,-1.573281,10.481760,10.601729,8.627689,278.413544
154.4944000,0.278166,-1.539183,10.569695,10.684799,8.417623,280.244080
154.5133972,0.313460,-1.481755,10.808380,10.913979,7.976736,281.944611
154.5324249,0.435494,-1.428515,10.957932,11.059230,7.760836,286.954254
154.5514374,0.513260,-1.457229,10.905888,11.014778,8.063118,289.403107
154.5704498,0.485145,-1.589432,10.757532,10.885135,8.781631,286.973846
154.5894623,0.398405,-1.698306,10.567303,10.710316,9.373644,283.202271
154.6084747,0.240479,-1.719243,10.359127,10.503577,9.513204,277.962585
154.6274872,0.139382,-1.737787,10.246665,10.393915,9.655836,274.585693
154.6464996,0.031705,-1.740778,10.342976,10.488491,9.555182,271.043427
154.6655121,-0.106481,-1.829313,10.545768,10.703782,9.857182,266.668701
154.6845398,-0.239282,-1.916053,10.777871,10.949476,10.157220,262.881592
154.7035370,-0.326022,-1.842473,11.062019,11.219148,9.600481,259.965485
154.7225647,-0.318245,-1.703690,11.217552,11.350653,8.782996,259.419220
154.7415771,-0.218345,-1.537987,11.221740,11.328748,7.881299,261.919830
154.7605896,-0.097508,-1.502693,11.246266,11.346634,7.626427,266.287354
154.7796173,0.032901,-1.549951,11.230713,11.337211,7.859501,271.216064
154.7986145,0.161516,-1.588834,11.262418,11.375084,8.070784,275.804565
154.8176422,0.265603,-1.583450,11.264213,11.378064,8.112152,279.521973
154.8366394,0.413958,-1.590629,11.177473,11.297671,8.365227,284.587524
154.8556671,0.569492,-1.664208,10.972886,11.112971,9.107009,288.890930
154.8746643,0.640080,-1.745564,10.791630,10.950615,9.775153,290.137451
154.8936920,0.656830,-1.796412,10.828719,10.996348,10.017083,290.084137
154.9127045,0.672981,-1.805385,10.921441,11.090095,10.005061,290.443604
